Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1653317485.281112,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.3122392,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.3430614,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.3717744,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.4031532,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.4340918,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.4637146,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.494913,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.5269942,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.556292,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.5860136,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.615312,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.6461885,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.6753347,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.7058141,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.7364674,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.7673504,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.7972896,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317485.8276494,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317486.9567385,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317487.4560056,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317487.4853659,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317487.5152369,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317487.5447276,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317487.5751877,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317487.6056714,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317487.6363435,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317487.6671722,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317487.6980126,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317487.7298849,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317487.7597349,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317487.790959,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317487.818713,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317487.848961,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317488.4455779,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317489.1853447,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317489.686234,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317489.7169588,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317489.7466223,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317489.7775383,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317489.8066895,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317489.8376594,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317489.8682966,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317489.9009683,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317489.930702,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317490.2093909,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317491.061718,0.0,0.0,0.0,0.0,0.0,0.5314410000000002
1653317492.077491,0.0,0.0,0.0,0.0,0.0,-0.5314410000000002
1653317492.618592,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.118865,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.148965,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.178762,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.2092762,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.2395997,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.270812,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.3009303,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.3327734,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.3644083,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.3943555,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.426149,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.458663,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.487307,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.5167446,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.5473268,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.5776482,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.6082628,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.638144,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.668781,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.699214,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.7308252,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.7613072,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.7928457,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.8217854,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.8520002,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.881781,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.9120712,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.9427176,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317493.9736571,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.0042036,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.0353541,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.0669882,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.0973208,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.1293242,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.1601875,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.1902587,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.2216203,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.2513669,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.2816274,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.3119752,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.3426871,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.3738663,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.4034765,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.4352016,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.4650006,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.4962518,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.5262518,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.5569508,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.5862553,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.616109,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.6474235,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.6784813,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.70917,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.7399642,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.7688582,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.7990723,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.8302877,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.8608658,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.8915248,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.9221156,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.9532409,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317494.9832592,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.0154557,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.0459082,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.0768952,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.1082647,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.137168,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.167716,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.1981635,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.2291646,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.2600007,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.2895234,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.320094,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.350802,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.383418,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.411822,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.4428575,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.4728725,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.501465,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.5334373,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.5635827,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.5939708,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.6236672,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.6548934,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.6859167,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.7180037,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.7480931,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.7792146,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.8088698,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.8388035,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.8688614,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.900192,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.9296157,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.9602427,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317495.9912965,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.021606,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.052441,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.0841393,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.114134,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.144306,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.1758597,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.2055638,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.234633,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.2645335,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.2953486,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.3261366,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.357924,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.3883324,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.4194703,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.4496875,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.479448,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.5108578,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.5432975,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.5748024,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.6034198,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.632596,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.6632154,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.6929958,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.7225103,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.7537012,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.784302,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.8161745,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.8469687,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.876907,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.908487,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.9372344,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.9677842,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317496.9978495,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.0286384,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.0588636,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.0895054,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.1204586,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.1518455,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.1806707,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.2122521,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.243899,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.273128,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.3029017,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.3333085,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.3641632,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.3942108,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.4244912,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.4555008,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.4862604,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.5169232,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.5478473,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.577664,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.6088934,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.6413496,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
1653317497.6686969,0.2657205000000001,0.0,0.0,0.0,0.0,0.0
